price,distance,height,seating_angle,visibility,turns_visible,track_length_visible,range_visible,seat_type,sun_cover,rain_cover,speed_category,overtake_probability,braking_zone,tickets_sold_first_hour
4540,11,0,75,42,2,144,281,VIP,0.09,0.6,Fast,0.22,1,244.0
2273,44,31,68,87,2,161,216,General,0.2,0.3,Fast,0.86,1,222.8
1190,177,2,74,40,1,459,168,VIP,0.68,0.39,Medium,0.73,0,118.8
2417,124,9,44,62,3,198,57,General,0.08,0.18,Fast,0.53,1,177.3
2296,152,15,48,83,3,296,283,Premium,0.27,0.35,Fast,0.66,1,188.7
1803,22,8,9,66,4,130,250,General,0.69,0.79,Slow,0.83,1,178.9
1489,27,31,6,84,0,180,290,General,0.05,0.52,Fast,0.17,1,167.3
3209,160,16,86,98,3,396,192,Premium,0.27,0.69,Medium,0.31,1,218.0
1294,186,11,42,63,0,315,126,General,0.43,0.4,Fast,0.75,0,138.3
4537,172,30,46,79,2,225,187,Premium,0.08,0.49,Fast,0.73,0,238.9
1349,166,18,51,63,3,347,197,VIP,0.75,0.77,Medium,0.24,1,149.5
2489,152,9,86,87,1,256,130,VIP,0.66,0.29,Slow,0.64,0,175.6
1575,5,30,77,40,1,433,96,VIP,0.04,0.06,Fast,0.65,0,245.1
4519,172,25,31,97,3,282,177,Premium,0.24,0.33,Fast,0.68,0,202.7
932,89,24,28,40,3,298,417,VIP,0.44,0.88,Medium,0.74,1,186.0
4559,25,24,21,61,4,231,95,General,0.16,0.16,Medium,0.53,0,253.0
3274,77,27,86,76,4,387,434,General,0.17,0.75,Fast,0.13,0,170.2
1129,15,10,45,45,2,144,210,General,0.28,0.92,Fast,0.44,0,145.8
1377,114,30,13,70,0,409,38,General,0.11,0.18,Medium,0.17,0,193.9
3711,75,30,25,87,4,129,336,VIP,0.07,0.44,Medium,0.68,0,237.6
3954,135,10,86,42,2,171,166,General,0.55,0.24,Medium,0.12,1,166.8
3581,53,18,30,66,2,201,414,General,0.42,0.94,Fast,0.56,1,206.9
425,32,32,31,47,2,269,46,General,0.62,0.55,Fast,0.43,1,165.5
3888,36,0,65,82,2,137,124,Premium,0.14,0.98,Fast,0.17,1,262.4
2260,171,19,15,82,4,140,380,General,0.8,0.38,Fast,0.24,1,123.3
3115,76,30,71,40,0,236,377,General,0.4,0.18,Fast,0.29,1,160.0
1579,30,28,22,87,3,438,242,General,0.12,0.33,Medium,0.74,0,193.2
247,19,0,56,58,4,118,408,General,0.35,0.46,Slow,0.5,0,202.8
3978,7,31,63,73,0,348,189,General,0.27,0.52,Fast,0.43,0,212.6
2048,76,11,25,76,2,154,80,General,0.55,0.8,Fast,0.21,1,146.9
1106,114,29,17,69,2,407,448,VIP,0.67,0.57,Medium,0.32,0,157.5
3294,82,8,86,70,3,280,452,Premium,0.05,0.3,Fast,0.77,1,253.2
3249,147,10,2,56,1,478,231,VIP,0.04,0.31,Medium,0.13,1,202.4
4061,117,26,24,93,4,456,396,General,0.16,0.9,Medium,0.56,0,203.8
532,110,0,16,46,3,230,147,Premium,0.38,0.34,Medium,0.47,1,133.5
1460,111,2,85,90,0,223,391,VIP,0.69,0.32,Medium,0.3,0,181.3
1289,12,28,14,84,3,474,330,General,0.54,0.04,Fast,0.31,0,252.0
3185,112,32,38,87,3,382,360,General,0.77,0.55,Medium,0.64,0,219.9
2722,135,14,48,68,3,139,215,General,0.01,0.31,Fast,0.47,1,163.8
382,162,11,7,95,4,441,200,General,0.64,0.11,Medium,0.7,1,197.9
974,117,27,78,76,0,132,353,VIP,0.41,0.54,Medium,0.74,0,144.5
352,183,20,64,76,1,214,417,General,0.56,0.8,Fast,0.56,0,117.6
2879,137,10,61,51,3,293,81,VIP,0.32,0.79,Medium,0.36,0,184.0
836,133,12,59,40,0,298,284,General,0.0,0.24,Fast,0.26,1,150.5
4024,88,18,25,54,1,313,359,VIP,0.54,0.51,Fast,0.46,0,208.4
4040,95,4,60,92,1,458,236,Premium,0.79,0.16,Medium,0.22,0,253.7
1125,58,8,20,65,2,368,193,General,0.34,0.5,Medium,0.67,0,183.0
3243,77,22,37,47,1,466,368,Premium,0.52,0.17,Slow,0.18,1,198.4
729,10,30,74,82,3,480,58,General,0.26,0.51,Medium,0.25,0,179.3
4779,162,27,50,88,0,299,297,Premium,0.62,0.83,Slow,0.25,1,214.7
671,172,26,89,83,2,111,61,General,0.08,0.59,Fast,0.81,1,134.3
2838,120,28,13,88,1,465,293,VIP,0.4,0.96,Fast,0.55,1,157.5
4161,93,20,70,48,3,159,404,General,0.56,0.67,Medium,0.32,0,171.4
1595,18,31,31,66,1,433,438,General,0.37,0.17,Fast,0.16,1,193.3
722,167,1,70,79,4,247,326,General,0.8,0.12,Fast,0.21,1,157.2
4407,107,17,52,42,0,376,197,Premium,0.59,0.15,Medium,0.78,0,213.5
4205,179,21,20,87,1,342,376,VIP,0.64,0.76,Fast,0.63,0,204.5
1443,48,13,83,45,0,120,373,General,0.7,0.37,Medium,0.62,0,173.0
3369,142,25,65,82,0,340,235,Premium,0.62,0.11,Fast,0.33,1,201.8
203,186,29,26,54,0,216,346,General,0.17,0.15,Slow,0.12,1,124.2
1749,41,6,57,49,3,487,137,Premium,0.66,0.09,Slow,0.89,1,242.3
3795,122,4,4,46,0,169,195,VIP,0.05,0.36,Medium,0.82,1,242.2
460,137,13,27,98,0,118,180,Premium,0.42,0.04,Fast,0.25,0,115.5
4188,147,9,73,51,3,243,158,Premium,0.02,0.64,Medium,0.61,1,240.0
3708,184,4,21,66,4,440,152,General,0.51,0.55,Fast,0.23,0,166.1
1137,95,0,22,47,2,273,60,General,0.64,0.67,Medium,0.83,0,160.4
3767,14,3,62,59,4,366,114,VIP,0.03,0.05,Fast,0.6,1,251.9
2562,46,26,28,46,1,489,18,Premium,0.47,0.53,Medium,0.35,0,208.7
2838,161,23,23,78,2,414,155,Premium,0.04,0.57,Medium,0.78,0,196.7
4238,25,14,85,42,2,248,126,Premium,0.66,0.76,Fast,0.83,0,226.9
441,43,18,79,67,2,172,439,General,0.81,0.84,Medium,0.72,1,209.1
899,82,1,72,43,3,138,193,VIP,0.58,0.42,Medium,0.44,0,176.8
1242,79,12,55,61,0,278,449,VIP,0.24,0.39,Slow,0.28,0,166.6
4707,20,28,7,41,1,256,217,General,0.48,0.79,Fast,0.71,0,176.8
2625,124,13,69,75,2,359,368,General,0.07,0.15,Fast,0.87,0,236.2
1882,106,26,11,43,0,177,375,General,0.59,0.71,Fast,0.39,1,108.7
3104,79,30,11,44,1,206,82,General,0.72,0.21,Fast,0.34,0,118.4
69,146,5,62,88,4,272,70,VIP,0.11,0.06,Fast,0.55,1,168.1
97,33,1,71,53,1,221,212,General,0.65,0.18,Medium,0.74,1,167.7
2767,108,8,6,78,0,462,22,General,0.66,0.32,Medium,0.65,0,185.3
3716,149,30,65,62,1,416,83,General,0.72,0.41,Medium,0.9,1,205.7
1535,136,21,72,64,3,381,403,Premium,0.21,0.71,Fast,0.19,0,156.3
3352,35,9,13,60,1,463,36,General,0.07,0.14,Slow,0.4,1,227.1
600,141,11,53,85,3,361,265,VIP,0.46,0.94,Slow,0.84,1,123.1
1380,184,6,88,71,1,358,390,VIP,0.85,0.41,Slow,0.63,1,146.7
1730,86,11,31,85,2,122,82,VIP,0.09,0.69,Medium,0.46,1,164.5
2309,82,0,12,75,3,143,269,VIP,0.04,0.35,Slow,0.65,1,239.3
577,155,10,34,85,0,146,408,General,0.32,0.65,Fast,0.56,0,176.7
2523,15,9,20,48,3,233,397,General,0.61,0.47,Fast,0.72,1,238.2
3272,131,10,64,44,0,306,15,VIP,0.56,0.04,Medium,0.38,1,208.3
2628,49,30,58,88,3,209,128,Premium,0.16,0.32,Fast,0.66,1,221.2
1404,164,16,6,58,1,436,64,VIP,0.6,0.15,Slow,0.18,0,106.5
4003,63,6,69,67,4,126,263,General,0.55,0.2,Fast,0.49,1,232.8
125,20,4,16,74,1,397,110,General,0.59,0.38,Fast,0.73,0,215.3
95,64,28,40,82,3,412,313,Premium,0.5,0.85,Medium,0.32,0,182.5
3542,38,14,80,54,1,454,174,General,0.29,0.38,Medium,0.51,1,236.3
961,130,8,41,66,2,453,131,Premium,0.47,0.89,Fast,0.37,1,142.3
3041,64,28,70,84,0,257,34,General,0.64,0.03,Fast,0.88,1,202.1
673,112,1,82,55,4,418,438,General,0.35,0.65,Medium,0.16,1,174.3
3584,147,0,1,44,2,318,440,Premium,0.75,0.04,Fast,0.75,0,189.2
1201,98,32,15,75,0,231,384,General,0.57,0.45,Fast,0.76,0,141.5
687,120,21,87,49,2,145,22,Premium,0.59,0.21,Slow,0.48,0,109.0
3607,62,20,86,54,4,322,348,General,0.77,0.84,Fast,0.3,0,213.0
1198,12,32,39,85,3,154,192,VIP,0.33,0.27,Fast,0.6,0,157.0
878,183,23,33,82,2,153,255,General,0.37,0.47,Slow,0.38,0,103.8
4774,93,25,7,59,3,185,419,General,0.63,0.31,Fast,0.67,1,211.1
61,177,3,29,92,3,102,39,General,0.31,0.91,Fast,0.2,0,102.3
2025,167,2,57,74,3,444,170,General,0.26,0.69,Slow,0.32,0,217.5
144,163,7,87,43,4,320,35,General,0.75,0.2,Medium,0.31,1,124.6
4441,120,28,10,87,0,441,261,VIP,0.47,0.92,Fast,0.34,1,199.7
4296,126,22,41,84,1,235,104,Premium,0.65,0.14,Fast,0.75,0,204.2
4551,33,4,45,91,4,171,327,Premium,0.49,0.71,Medium,0.4,0,251.3
3081,50,21,66,96,2,160,257,General,0.02,0.33,Fast,0.48,1,254.8
1665,31,20,33,48,0,249,278,General,0.58,0.97,Slow,0.88,0,176.0
1107,174,28,45,64,4,488,396,General,0.49,0.01,Slow,0.56,0,111.8
2055,59,31,78,48,0,478,412,General,0.58,0.29,Fast,0.45,0,194.1
1952,12,22,19,70,4,460,84,General,0.19,0.44,Slow,0.84,0,203.8
2524,89,1,29,67,1,234,158,Premium,0.69,0.4,Medium,0.77,1,187.8
4191,34,30,46,93,2,109,146,General,0.11,0.65,Fast,0.61,1,228.4
1770,113,24,45,52,3,410,414,General,0.36,0.33,Fast,0.85,0,162.3
3742,167,25,50,60,3,411,221,General,0.13,0.71,Medium,0.42,1,197.8
3790,11,15,31,58,2,211,135,Premium,0.84,0.75,Medium,0.38,1,226.4
1940,124,14,76,70,1,483,178,Premium,0.33,0.16,Slow,0.41,0,189.9
191,42,1,12,68,3,190,345,General,0.17,0.1,Slow,0.18,0,159.8
3330,135,28,19,53,1,306,62,General,0.72,0.24,Fast,0.68,1,139.7
1618,9,22,10,60,1,135,143,General,0.66,0.8,Fast,0.23,1,139.1
2518,163,5,77,80,1,406,122,General,0.54,0.11,Slow,0.22,0,132.7
3992,53,13,87,90,2,354,132,General,0.56,0.37,Medium,0.35,0,243.7
1087,93,14,18,91,1,133,109,VIP,0.38,0.74,Fast,0.77,0,165.8
4617,41,30,53,73,4,152,414,VIP,0.32,0.92,Fast,0.29,0,260.7
469,105,27,81,71,2,198,106,General,0.6,0.38,Fast,0.29,1,146.0
1357,51,5,80,98,2,356,319,Premium,0.5,0.97,Fast,0.6,1,235.7
120,92,13,84,42,0,178,207,Premium,0.72,0.1,Medium,0.18,1,149.9
4453,82,30,23,57,2,196,72,Premium,0.39,0.17,Fast,0.58,1,190.7
3867,89,28,1,67,4,485,10,Premium,0.36,0.16,Medium,0.82,1,224.4
2258,71,0,34,43,4,341,318,VIP,0.36,0.15,Medium,0.78,0,252.7
2135,45,26,31,55,3,194,251,Premium,0.68,0.95,Medium,0.29,0,170.0
4087,60,5,82,66,1,147,362,Premium,0.77,0.13,Fast,0.48,0,257.7
2739,75,23,20,88,1,195,424,VIP,0.62,0.55,Medium,0.88,0,207.7
1620,166,16,87,58,4,377,93,VIP,0.65,0.67,Slow,0.77,0,162.1
2609,116,13,42,49,3,384,242,Premium,0.03,0.35,Slow,0.78,0,152.2
3644,49,21,60,96,0,205,446,General,0.2,0.49,Fast,0.62,0,243.8
410,157,7,48,89,4,433,91,Premium,0.81,0.36,Fast,0.53,0,113.5
3713,134,1,24,85,2,425,248,Premium,0.74,0.06,Medium,0.39,1,220.8
729,158,11,56,71,2,366,192,VIP,0.78,0.98,Fast,0.65,0,111.2
2058,78,5,43,43,1,361,116,General,0.52,0.96,Fast,0.71,0,171.2
3288,62,15,5,93,4,200,273,Premium,0.56,0.25,Fast,0.76,0,214.7
2933,59,17,51,62,3,270,431,Premium,0.84,0.17,Fast,0.61,1,196.5
2314,70,18,15,44,1,459,373,General,0.41,0.76,Fast,0.15,1,182.9
1545,84,20,53,43,0,114,390,General,0.36,0.62,Fast,0.87,0,138.6
690,8,30,50,82,1,375,301,General,0.0,0.63,Slow,0.29,0,177.7
4565,45,18,7,80,3,465,155,VIP,0.3,1.0,Medium,0.55,0,282.0
61,27,20,43,67,1,260,384,Premium,0.42,0.71,Fast,0.17,0,158.8
1273,129,26,22,95,1,232,443,Premium,0.04,0.59,Medium,0.52,0,129.1
3769,141,19,2,59,4,128,79,General,0.1,0.14,Medium,0.13,0,183.4
2234,177,2,25,76,0,140,440,General,0.36,0.07,Slow,0.39,0,168.5
3910,58,24,86,98,2,424,145,General,0.2,0.08,Medium,0.18,1,246.0
2127,6,28,12,94,4,312,16,VIP,0.5,0.81,Medium,0.38,0,190.2
3712,11,8,5,65,4,370,104,Premium,0.83,0.02,Fast,0.19,0,167.5
250,166,5,10,45,3,418,386,General,0.04,0.5,Fast,0.67,1,142.5
3112,93,32,8,81,3,266,215,General,0.31,0.18,Medium,0.65,1,214.3
4426,180,16,43,76,2,377,384,VIP,0.18,0.39,Fast,0.44,0,224.3
874,164,30,24,72,4,453,284,General,0.36,0.27,Fast,0.84,1,170.0
2886,170,13,2,89,2,225,54,Premium,0.65,0.02,Medium,0.74,0,160.1
3131,91,30,4,73,2,210,132,General,0.42,0.7,Medium,0.54,0,193.0
410,61,2,17,80,3,318,403,General,0.09,0.34,Medium,0.7,0,201.6
3216,165,32,88,45,1,279,305,General,0.29,0.65,Slow,0.11,0,114.7
158,23,13,53,95,1,243,333,General,0.5,0.16,Fast,0.32,0,169.2
1322,130,13,54,77,2,377,244,General,0.72,0.96,Slow,0.75,1,129.8
2265,64,9,3,62,4,113,243,VIP,0.13,0.99,Medium,0.61,0,217.7
3536,77,8,14,70,2,158,297,VIP,0.22,0.24,Medium,0.75,0,217.7
2479,5,15,76,93,2,175,136,VIP,0.2,0.65,Slow,0.9,0,236.5
4355,28,1,80,79,2,151,130,VIP,0.7,0.92,Fast,0.27,1,254.5
1368,104,0,17,42,1,457,365,Premium,0.38,0.3,Slow,0.4,1,195.3
2741,111,21,52,56,3,455,33,General,0.29,0.62,Slow,0.14,1,178.1
2595,157,14,36,76,3,149,25,Premium,0.4,0.27,Fast,0.13,1,135.2
1001,60,25,40,51,4,365,321,VIP,0.22,0.52,Medium,0.19,1,235.4
2076,99,16,10,72,4,461,314,Premium,0.5,0.74,Medium,0.4,1,218.7
1216,150,32,56,43,0,345,292,Premium,0.4,0.23,Fast,0.42,1,104.1
2958,129,8,14,51,1,419,162,VIP,0.3,0.35,Medium,0.51,0,183.4
4700,167,7,26,87,2,132,440,General,0.32,0.73,Fast,0.69,0,177.2
3686,135,29,89,90,0,240,17,General,0.61,0.34,Medium,0.26,1,204.8
3254,119,16,36,97,3,474,328,General,0.1,0.61,Medium,0.68,0,245.9
880,10,2,71,74,1,422,157,VIP,0.47,0.79,Fast,0.17,1,208.3
4748,7,10,44,48,2,479,80,VIP,0.63,0.25,Fast,0.52,0,238.9
2958,53,11,18,95,1,405,249,VIP,0.28,0.09,Slow,0.45,1,219.7
1230,178,16,45,54,4,197,235,General,0.39,0.49,Fast,0.35,0,75.9
1915,87,27,86,59,0,108,63,General,0.11,0.83,Medium,0.1,0,157.4
1200,117,26,15,94,2,418,50,General,0.52,0.69,Slow,0.19,0,159.1
3468,15,13,33,47,1,347,310,General,0.44,0.19,Slow,0.87,0,242.4
1688,74,24,46,79,2,206,101,General,0.03,0.28,Fast,0.81,0,201.9
335,94,24,26,91,3,486,158,Premium,0.12,0.57,Slow,0.84,0,190.8
842,80,14,6,47,4,127,121,General,0.05,0.02,Fast,0.81,1,189.3
4033,24,13,44,42,3,305,55,General,0.01,0.66,Medium,0.76,0,245.4
3813,39,8,34,80,2,203,381,Premium,0.24,0.01,Slow,0.9,0,259.7
1595,103,26,9,70,3,182,251,VIP,0.78,0.8,Fast,0.44,1,144.3
2192,16,20,82,62,0,178,336,General,0.83,0.34,Fast,0.21,1,177.1
4194,162,15,41,84,2,125,137,VIP,0.32,0.91,Fast,0.11,0,119.0
1516,139,24,13,92,3,238,197,Premium,0.65,0.8,Slow,0.34,1,147.0
2197,52,0,50,80,4,461,278,General,0.64,0.79,Fast,0.34,1,220.1
166,19,17,16,75,4,434,317,General,0.17,0.65,Slow,0.42,1,188.5
4650,128,15,62,44,4,395,415,General,0.7,0.76,Fast,0.1,1,197.8
3196,99,22,36,89,1,341,271,VIP,0.32,0.21,Slow,0.55,0,241.6
1271,7,23,81,55,1,191,213,VIP,0.2,1.0,Fast,0.52,1,195.8
3035,92,14,42,76,2,231,242,VIP,0.69,0.95,Medium,0.58,0,194.8
2015,143,3,45,76,0,405,176,Premium,0.46,0.02,Medium,0.78,0,183.0
820,25,24,88,78,4,228,20,VIP,0.14,0.7,Fast,0.75,0,242.6
1005,68,18,57,80,2,335,190,VIP,0.48,0.54,Medium,0.33,0,150.9
2296,104,32,7,77,2,205,361,Premium,0.52,0.28,Fast,0.6,0,171.9
4319,55,23,42,49,2,124,17,General,0.33,0.1,Fast,0.3,0,188.7
3386,120,26,41,73,3,484,378,VIP,0.18,0.5,Slow,0.61,0,204.8
4046,129,1,24,93,0,402,147,VIP,0.56,0.64,Slow,0.75,1,236.1
1324,173,6,70,76,4,488,344,General,0.05,0.6,Fast,0.6,0,187.1
3009,160,31,35,57,4,447,351,Premium,0.31,0.18,Fast,0.27,1,182.5
846,33,15,89,74,1,449,315,General,0.82,0.23,Medium,0.76,1,203.1
2510,185,24,85,52,0,307,149,General,0.4,0.19,Fast,0.67,1,159.8
1502,36,23,28,47,4,194,11,General,0.21,0.83,Medium,0.57,1,156.4
3984,79,19,52,56,0,126,173,General,0.49,0.55,Medium,0.13,0,164.5
3623,123,18,28,44,2,377,216,Premium,0.01,0.21,Medium,0.28,1,187.7
4247,21,31,32,44,0,437,346,General,0.36,0.88,Fast,0.27,0,217.2
1090,158,2,77,83,2,425,436,Premium,0.3,0.33,Fast,0.2,1,182.8
2797,21,24,0,44,0,483,410,General,0.77,0.27,Medium,0.22,0,177.2
527,91,14,46,56,3,112,31,General,0.83,0.6,Medium,0.22,0,92.9
2254,95,25,59,43,3,204,268,Premium,0.23,0.78,Fast,0.63,1,209.0
3669,15,25,62,81,4,379,48,VIP,0.08,0.87,Fast,0.66,0,228.5
2626,88,14,31,51,1,130,86,General,0.57,0.08,Fast,0.33,0,158.6
3873,147,20,29,90,2,443,185,General,0.24,0.04,Medium,0.25,0,198.8
3063,162,23,5,50,2,458,54,General,0.58,0.76,Fast,0.52,0,142.7
448,26,18,36,94,4,305,30,General,0.74,0.31,Medium,0.19,0,199.5
597,139,15,33,44,1,341,299,VIP,0.18,0.81,Fast,0.47,0,110.6
1313,18,10,34,55,2,447,301,VIP,0.35,0.19,Medium,0.11,0,176.6
4757,43,11,5,85,4,266,413,General,0.5,0.46,Slow,0.25,0,215.3
4653,174,11,21,79,1,430,177,Premium,0.5,0.48,Fast,0.7,0,201.5
4373,101,15,50,45,3,306,396,General,0.77,0.44,Medium,0.36,1,164.2
3320,175,14,15,93,0,209,385,Premium,0.7,0.61,Fast,0.37,1,168.8
2089,133,9,46,41,0,310,146,Premium,0.78,0.65,Slow,0.28,0,151.9
615,174,12,29,42,0,241,280,VIP,0.8,0.2,Medium,0.13,1,134.2
3055,155,6,15,92,0,431,234,VIP,0.77,0.59,Slow,0.18,1,200.6
607,159,23,10,80,2,452,290,General,0.7,0.32,Fast,0.26,0,157.6
2858,61,12,62,70,3,458,335,VIP,0.51,0.75,Slow,0.73,1,231.9
2583,61,15,5,68,4,461,93,Premium,0.23,0.33,Medium,0.52,0,199.7
3726,153,15,75,83,4,127,93,General,0.8,0.19,Slow,0.22,0,157.5
1883,19,21,54,42,3,169,284,Premium,0.35,0.9,Medium,0.12,0,167.8
3185,114,21,81,62,0,410,353,General,0.68,0.28,Medium,0.77,0,182.7
3952,182,13,82,48,3,212,194,General,0.8,0.85,Fast,0.43,0,142.1
967,42,26,9,72,2,387,20,General,0.58,0.71,Slow,0.51,1,187.1
4715,156,9,11,44,2,484,64,Premium,0.13,0.68,Medium,0.38,1,215.5
813,87,18,8,50,3,194,56,General,0.25,0.4,Medium,0.15,1,151.0
2865,96,30,44,40,0,373,81,General,0.4,0.54,Medium,0.88,0,162.4
3450,84,7,55,56,2,415,275,Premium,0.51,0.4,Medium,0.53,1,231.9
1259,8,12,87,79,2,474,412,General,0.33,0.64,Fast,0.83,1,261.8
1281,165,5,0,45,1,223,347,General,0.12,0.75,Fast,0.63,1,139.7
3067,174,17,7,53,4,154,72,General,0.19,0.25,Fast,0.29,0,118.2
3216,138,24,37,75,1,258,429,VIP,0.47,0.32,Fast,0.47,1,181.2
99,85,5,13,93,2,416,207,General,0.42,0.23,Slow,0.55,0,166.5
1226,131,32,22,97,1,355,321,VIP,0.81,0.75,Fast,0.64,1,128.5
2492,172,22,87,54,0,348,407,Premium,0.21,0.5,Fast,0.58,0,184.2
418,76,23,62,86,3,476,260,Premium,0.56,0.03,Slow,0.4,0,181.4
4386,122,22,31,91,4,204,356,General,0.49,0.98,Fast,0.42,0,174.7
172,50,26,36,71,2,429,297,VIP,0.14,0.33,Medium,0.81,1,247.2
1092,35,26,34,42,2,467,105,Premium,0.23,0.21,Slow,0.51,1,169.4
853,149,5,57,49,1,143,269,General,0.17,0.72,Slow,0.61,1,129.2
139,85,31,31,41,0,401,324,VIP,0.08,0.66,Medium,0.62,1,131.4
3661,60,27,42,70,0,178,363,General,0.59,0.4,Medium,0.28,1,166.5
1579,176,23,42,70,1,425,348,General,0.21,0.4,Medium,0.28,1,180.5
128,131,29,72,70,4,454,420,VIP,0.18,0.19,Slow,0.13,1,161.6
1794,155,10,30,89,0,214,277,Premium,0.44,0.01,Medium,0.75,1,210.2
4770,55,12,80,91,4,461,28,General,0.13,0.78,Slow,0.12,1,288.7
518,9,22,50,84,4,440,63,Premium,0.6,0.93,Fast,0.11,1,214.1
4417,6,23,60,73,1,232,167,General,0.41,0.2,Fast,0.49,1,221.7
4540,36,0,10,82,3,108,242,Premium,0.39,0.46,Slow,0.24,0,217.4
3255,44,13,31,92,4,119,218,General,0.56,0.41,Fast,0.44,1,168.2
2272,176,21,17,72,2,256,273,General,0.06,0.12,Fast,0.28,0,135.8
4140,77,16,41,71,2,415,438,General,0.41,0.54,Medium,0.24,1,213.0
801,110,9,2,74,2,256,451,General,0.02,0.63,Medium,0.36,0,128.8
3174,174,0,5,89,4,382,385,General,0.2,0.28,Fast,0.85,0,245.8
2790,185,25,61,64,4,318,147,General,0.54,0.28,Medium,0.48,1,157.7
4511,62,22,41,66,2,159,386,VIP,0.4,0.27,Medium,0.33,1,250.5
3668,33,6,72,70,4,429,72,VIP,0.23,0.22,Fast,0.41,0,286.5
1914,178,12,80,84,4,390,314,General,0.61,0.91,Slow,0.78,1,169.3
1650,117,13,51,68,3,348,33,General,0.21,0.1,Slow,0.17,1,173.8
645,177,14,62,96,0,358,192,Premium,0.38,0.94,Fast,0.15,0,136.6
4715,39,11,6,89,2,106,458,VIP,0.37,0.25,Fast,0.59,1,288.2
2630,95,26,66,69,0,122,389,General,0.27,0.4,Medium,0.72,0,177.1
1046,8,7,50,76,3,417,423,General,0.19,0.51,Medium,0.17,0,217.1
3309,8,25,39,45,3,338,387,VIP,0.09,0.51,Medium,0.66,0,222.9
2951,108,6,9,43,1,171,237,Premium,0.52,0.07,Medium,0.1,0,167.0
2662,63,1,16,76,3,325,174,General,0.32,0.97,Fast,0.16,0,196.5
3254,29,7,56,60,3,159,88,General,0.14,0.86,Fast,0.22,0,190.2
463,129,19,22,85,0,238,129,VIP,0.26,0.33,Medium,0.79,0,143.4
67,179,15,46,41,3,481,86,VIP,0.55,0.01,Medium,0.64,1,161.8
3703,184,17,22,71,2,302,152,VIP,0.42,0.31,Medium,0.75,0,134.7
2650,99,31,44,90,1,195,127,VIP,0.85,0.08,Medium,0.64,1,201.0
340,185,6,75,78,0,314,46,General,0.78,0.29,Fast,0.32,0,89.2
3888,51,2,44,96,2,175,148,General,0.42,0.72,Slow,0.18,0,211.0
2274,182,29,50,70,1,127,286,VIP,0.85,0.85,Fast,0.61,0,140.3
651,125,2,36,93,3,142,360,Premium,0.25,0.22,Fast,0.66,1,185.2
4276,12,30,17,89,0,140,127,General,0.73,0.94,Slow,0.58,1,206.9
3701,75,25,47,44,4,432,44,General,0.19,0.69,Medium,0.63,1,266.5
1848,171,29,44,69,2,285,285,General,0.4,0.24,Fast,0.36,1,142.1
1631,151,9,47,92,4,263,57,General,0.3,0.75,Fast,0.81,1,177.6
1533,90,18,75,49,3,298,292,General,0.17,0.43,Medium,0.15,0,149.3
2895,115,9,85,90,2,202,311,General,0.21,0.6,Medium,0.34,0,205.4
153,173,17,85,67,4,411,60,General,0.12,0.98,Fast,0.55,0,138.2
3361,14,17,4,53,0,102,279,VIP,0.32,0.78,Fast,0.36,0,165.9
4149,142,10,47,85,1,478,420,VIP,0.23,0.73,Medium,0.35,0,224.6
2394,141,5,42,61,0,116,24,Premium,0.18,0.54,Fast,0.57,0,118.3
4255,15,7,85,40,3,258,106,General,0.15,0.11,Fast,0.23,0,213.6
376,54,21,20,78,4,253,106,Premium,0.37,0.1,Medium,0.68,0,189.0
244,125,20,67,93,0,258,173,General,0.26,0.15,Slow,0.58,1,168.6
545,80,16,9,47,4,459,352,VIP,0.14,0.8,Medium,0.42,0,178.8
4129,34,17,29,47,3,275,259,Premium,0.58,0.8,Fast,0.44,1,244.6
2102,132,27,35,51,1,376,446,Premium,0.53,0.13,Medium,0.64,1,180.5
1947,180,17,82,47,4,196,341,General,0.64,0.37,Fast,0.43,1,170.3
784,47,15,24,73,3,240,393,Premium,0.11,0.54,Fast,0.78,0,209.7
4292,129,23,24,92,4,117,114,General,0.02,0.12,Medium,0.77,0,199.9
3944,67,23,73,66,0,310,191,VIP,0.07,0.77,Medium,0.14,0,170.9
2566,141,14,49,81,3,306,275,VIP,0.48,0.44,Medium,0.37,1,192.6
57,110,23,59,56,3,287,433,Premium,0.22,0.01,Fast,0.2,1,147.8
266,118,18,9,59,3,376,407,Premium,0.43,0.05,Fast,0.35,1,128.7
2065,183,0,73,98,4,408,125,General,0.5,0.4,Medium,0.32,1,178.8
3064,96,8,81,53,0,477,345,VIP,0.21,0.49,Slow,0.31,0,190.8
3913,107,12,54,67,3,160,141,General,0.52,0.03,Slow,0.75,0,208.9
1205,129,4,67,52,2,467,354,VIP,0.83,0.25,Slow,0.14,0,197.7
551,29,23,23,88,3,325,388,Premium,0.29,0.1,Medium,0.58,0,242.0
1942,87,29,20,56,4,339,336,Premium,0.32,0.71,Fast,0.44,0,161.1
1275,155,31,45,72,4,261,253,Premium,0.42,0.84,Fast,0.58,0,106.1
3748,65,17,16,78,1,129,404,General,0.39,0.21,Fast,0.3,1,203.0
3035,113,6,80,93,4,391,454,VIP,0.42,0.27,Medium,0.48,0,273.5
2233,118,1,18,72,2,185,330,General,0.19,0.65,Medium,0.31,0,180.9
2947,138,8,70,54,0,200,61,VIP,0.81,0.46,Fast,0.33,1,122.9
1576,54,21,80,71,2,134,364,VIP,0.09,0.8,Medium,0.35,0,148.4
